Input File Name,Date Created,Time Range[min],m/z Range,Noise Limit[cts],a
GrobMix_VF200_GC.csv,20240701_093240,[2-15],[50-200],0.0,1.0
RT(ms),RT(min),TIC[cts],TIC[cts] denoised,Difference,x,y,H,S,L,R,G,B
161824.0,2.6970667839050293,13421.0,13421.0,9.155591011047363,71.0,4.0,0.5682878198571557,0.7531964436569046,0.985061764717102,248.3216364520159,251.70875744198813,254.05986355370615
162103.0,2.701716661453247,12906.0,12906.0,8.642572402954102,73.0,3.0,0.5656706878414983,0.7537271224809404,0.985634982585907,248.57595823322848,251.92211134480937,254.09788288558408
162382.0,2.706366777420044,12465.0,12465.0,9.585868835449219,164.0,69.0,0.41121849050839715,0.3824082413503559,0.9861258864402771,250.1091793237701,252.81502276077123,251.3736495720618
162662.0,2.711033344268799,12656.0,12656.0,9.360332489013672,77.0,5.0,0.5622323763488278,0.7348416908761709,0.9859132766723633,248.7682500962614,252.07627156178984,254.04752100664388
162941.0,2.7156832218170166,12710.0,12710.0,10.25411605834961,72.0,4.0,0.5672188977378395,0.7509061551388774,0.9858531355857849,248.6836928454151,251.91636994193013,254.1014063033352
163220.0,2.7203333377838135,13114.0,13114.0,9.885637283325195,73.0,4.0,0.5661434840304798,0.7486499447108067,0.9854034781455994,248.49132718091468,251.85269343245747,254.064446673341
163500.0,2.7249999046325684,12591.0,12591.0,9.748394012451172,28.0,0.0,0.6054672165574752,0.896942561843535,0.9859856367111206,248.22096723904775,250.57496990561324,254.63170748362376
163779.0,2.7296500205993652,12448.0,12448.0,11.216691970825195,73.0,3.0,0.5656706878414983,0.7537271224809404,0.9861447811126709,248.80394034659204,252.03134219756285,254.12989802087012
164058.0,2.734299898147583,11450.0,11450.0,8.118684768676758,56.0,230.0,0.9030607678860292,0.6930977330164161,0.9872555732727051,254.0026201692267,249.4977221998529,252.11793029927017
164337.0,2.73895001411438,12764.0,12764.0,7.827797889709473,77.0,4.0,0.5617777520620542,0.7399720476448116,0.9857930541038513,248.6964793708663,252.07065014182362,254.05797822209786
164617.0,2.7436165809631348,11805.0,11805.0,10.027372360229492,76.0,4.0,0.5628787055125736,0.7420888667791858,0.986860454082489,249.1629845523554,252.25972409810385,254.135847029714
164896.0,2.7482666969299316,12008.0,12008.0,7.8790788650512695,57.0,227.0,0.9018911079427363,0.6762972213197262,0.9866344928741455,253.89675479224692,249.28683657356729,252.0004803870228
165175.0,2.7529165744781494,11991.0,11991.0,9.582011222839355,72.0,5.0,0.567703991482071,0.7458510127227463,0.9866534471511841,249.0582213340969,252.07271272198832,254.13503671300697
165455.0,2.7575833797454834,12480.0,12480.0,10.287766456604004,73.0,4.0,0.5661434840304798,0.7486499447108067,0.9861091375350952,248.8059847502835,252.00484792879308,254.10967539261506
165734.0,2.762233257293701,12660.0,12660.0,8.677000999450684,73.0,4.0,0.5661434840304798,0.7486499447108067,0.9859088063240051,248.71665591417835,251.96165245095003,254.09683531106427
166013.0,2.766883373260498,12366.0,12366.0,9.342700958251953,73.0,4.0,0.5661434840304798,0.7486499447108067,0.986236035823822,248.8625694251028,252.0322097771501,254.11780884504643
