Input File Name,Date Created,Time Range[min],m/z Range,Noise Limit[cts],a
GrobMix_MegaLAP_GC.csv,20240701_110647,[2-15],[50-200],0.0,1.0
RT(ms),RT(min),TIC[cts],TIC[cts] denoised,Difference,x,y,H,S,L,R,G,B
314889.0,5.248149871826172,23795.0,23795.0,12.650671005249023,26.0,119.0,0.7367027802195831,0.5648828698681801,0.9950745105743408,253.6307888203421,253.03450742287765,254.45349297003617
315168.0,5.252799987792969,25178.0,25178.0,12.36466121673584,52.0,242.0,0.9072210978364342,0.7606326915819934,0.9947882890701294,254.68188412952838,252.6601432962376,253.78559266606942
315447.0,5.257450103759766,24622.0,24622.0,12.502928733825684,11.0,103.0,0.7170103766562232,0.6602342506012931,0.9949033260345459,253.360657415804,252.84227346619335,254.55842281142506
315727.0,5.262116432189941,25758.0,25758.0,12.325809478759766,41.0,242.0,0.8970290730545322,0.7958465807456754,0.994668185710907,254.72243042992343,252.55834428263913,253.8953720220934
316006.0,5.266766548156738,30229.0,30229.0,8.529129981994629,43.0,171.0,0.8256641335418403,0.527082749223523,0.9937427043914795,254.16800903989383,252.56337091395625,254.2454083256983
316285.0,5.271416664123535,35235.0,35235.0,4.567705154418945,41.0,170.0,0.8226840196870588,0.5344998776285443,0.9927064776420593,254.00720409459208,252.14606316273606,254.1342404347142
316565.0,5.276083469390869,40549.0,40549.0,3.095867872238159,39.0,169.0,0.819786466126102,0.5420992416991806,0.9916065335273743,253.83132262307436,251.69939263792077,254.0199394610401
316844.0,5.280733108520508,43595.0,43595.0,3.4356131553649902,40.0,169.0,0.8204842146811684,0.5370831269690887,0.9909760355949402,253.74421609135985,251.46300122652633,253.93477692689316
317123.0,5.285383224487305,41257.0,41257.0,3.778162956237793,40.0,168.0,0.818992766692261,0.5347300051361675,0.9914599657058716,253.78638475850755,251.65780504659682,253.9867774633977
317403.0,5.290050029754639,34247.0,34247.0,5.790801525115967,41.0,170.0,0.8226840196870588,0.5344998776285443,0.9929110407829285,254.035049275382,252.22610820196695,254.15852259732657
317682.0,5.2947001457214355,31638.0,31638.0,6.890397071838379,42.0,170.0,0.8234190813026726,0.5295279465835537,0.9934510588645935,254.10911488045645,252.44571893578063,254.21432108516206
317961.0,5.299349784851074,27957.0,27957.0,12.084673881530762,10.0,101.0,0.7146961440659562,0.6680147845691156,0.9942130446434021,253.10670783985245,252.5385545914261,254.51009817670896
318241.0,5.304016590118408,25855.0,25855.0,11.068286895751953,43.0,243.0,0.8994742582944024,0.7936793755494883,0.9946480989456177,254.71842707027798,252.55210339198703,253.8587311591946
318520.0,5.308666706085205,24358.0,24358.0,10.87200927734375,41.0,240.0,0.8956769900253251,0.7870247264417791,0.9949579834938049,254.72617466460355,252.70239691723697,253.96915643398725
318799.0,5.313316822052002,23847.0,23847.0,12.590991020202637,11.0,103.0,0.7170103766562232,0.6602342506012931,0.9950637817382812,253.41226791115716,252.91020395023003,254.5723247362934
319078.0,5.317966461181641,23937.0,23937.0,13.139031410217285,12.0,103.0,0.7167329654327685,0.6548080242598897,0.9950451254844666,253.40622707987268,252.90916164258607,254.56385235449187
319358.0,5.322633266448975,24474.0,24474.0,12.170629501342773,10.0,102.0,0.7159874225826393,0.6668165921383045,0.9949339628219604,253.35657114637024,252.84674051968983,254.56958051951
319637.0,5.3272833824157715,24416.0,24416.0,10.926837921142578,26.0,118.0,0.735146995554724,0.5653726999851553,0.9949460029602051,253.58136173743074,252.98259580706534,254.43986570263925
319916.0,5.331933498382568,24246.0,24246.0,10.50053596496582,26.0,120.0,0.7382611161723377,0.5644471084650159,0.9949811697006226,253.61843900079515,252.99781788981687,254.44257865750063
320196.0,5.336599826812744,23788.0,23788.0,10.952207565307617,26.0,118.0,0.735146995554724,0.5653726999851553,0.9950760006904602,253.6178516191491,253.03448700605568,254.45427334607902
320475.0,5.341249942779541,23765.0,23765.0,12.357072830200195,158.0,0.0,0.4626299019265129,0.7270571313726949,0.9950807690620422,252.83357281757142,254.65761940407012,254.24863060510174
320754.0,5.345900058746338,24320.0,24320.0,11.5377197265625,157.0,0.0,0.4638126882207993,0.7257869027613514,0.9949658513069153,252.78459369032493,254.64799047620187,254.24340255344853
321034.0,5.350566864013672,24499.0,24499.0,11.8934326171875,9.0,102.0,0.7162658943067582,0.6722373942193719,0.9949288368225098,253.3549520824899,252.8375518821152,254.57615489736477
321313.0,5.3552165031433105,23223.0,23223.0,12.73844051361084,41.0,242.0,0.8970290730545322,0.7958465807456754,0.9951929450035095,254.7497489379103,252.79865301387954,254.00408994902136
321592.0,5.359866619110107,24412.0,24412.0,11.949838638305664,25.0,118.0,0.7352910751760635,0.5708947360875085,0.9949468374252319,253.58159960968146,252.97581344522914,254.44707364163915
321872.0,5.364533424377441,22768.0,22768.0,10.488067626953125,27.0,119.0,0.7365710935937132,0.5593564710169974,0.9952871203422546,253.68988859387872,253.12598985518545,254.4704415193644
322151.0,5.369183540344238,23833.0,23833.0,11.528264045715332,153.0,5.0,0.4673362506479485,0.6939403783831004,0.9950666427612305,252.86901267792624,254.6149751303013,254.27279705076648
322430.0,5.373833179473877,23268.0,23268.0,12.721796989440918,24.0,121.0,0.7400178717003745,0.5751351745897352,0.9951836466789246,253.687217731426,253.06546608003416,254.47819372621737
